hit_id,ch0,ch1,value
745,265,479,0.152901
746,238,922,0.231317
746,238,923,0.07705
747,111,821,0.297633
748,147,820,0.330428
749,157,502,0.323944
750,69,1042,0.299929
751,304,922,0.0855816
751,304,923,0.208537
752,195,450,0.29018
753,141,537,0.303291
754,152,479,0.107904
754,152,478,0.177494
755,312,775,0.00421236
755,312,776,0.254587
756,96,465,0.334395
757,122,1085,0.146578
757,122,1086,0.167943
758,219,1076,0.291202
759,10,747,0.155578
759,10,748,0.165676
760,217,699,0.360516
761,263,795,0.0345114
761,263,794,0.235578
762,331,970,0.126646
762,331,969,0.160567
763,55,582,0.284996
763,55,583,0.0407451
764,328,77,0.269022
765,46,131,0.1423
765,46,130,0.167364
766,318,255,0.264761
766,318,254,0.0894299
767,214,10,0.1921
767,214,9,0.0952659
768,293,778,0.233183
768,293,779,0.0833011
769,129,295,0.291398
770,284,401,0.146751
770,284,400,0.0755988
770,284,402,0.0907566
771,143,625,0.0963815
771,143,624,0.234384
772,85,477,0.318094
773,80,776,0.247251
774,46,919,0.282722
775,158,679,0.232518
776,181,572,0.274182
777,308,453,0.354476
778,216,848,0.13309
778,217,848,0.143709
778,217,849,0.0208297
779,0,686,0.194664
779,0,687,0.124622
780,10,692,0.352549
781,22,438,0.11786
781,22,439,0.165082
782,245,1278,0.320383
783,38,1015,0.292618
784,10,916,0.275052
785,323,1096,0.295395
786,65,969,0.276357
787,257,672,0.220716
787,257,673,0.0936478
788,319,1096,0.3167
789,28,787,0.248124
790,99,263,0.13292
790,99,264,0.17411
791,245,247,0.0788791
791,245,248,0.196554
792,288,953,0.275041
792,288,954,0.00211357
793,21,10,0.159734
793,21,11,0.0887975
794,182,500,0.0103095
794,182,499,0.328224
795,293,673,0.0457579
795,292,672,0.123955
795,293,672,0.133606
796,20,785,0.147121
796,20,784,0.198971
797,127,88,0.00656478
797,127,87,0.295159
798,248,468,0.0787731
798,248,467,0.23677
799,335,1000,0.310996
800,28,240,0.155761
800,28,239,0.196936
801,166,214,0.148637
801,166,215,0.156384
802,327,1204,0.291564
803,196,627,0.220597
804,43,673,0.339126
805,103,1102,0.266722
805,103,1101,0.0383601
806,231,949,0.0887359
806,231,950,0.223887
807,327,1099,0.152546
807,327,1098,0.18452
808,105,969,0.275972
809,309,781,0.129743
809,309,782,0.198154
810,213,1020,0.316128
811,279,591,0.258928
812,288,467,0.272218
813,271,901,0.309267
814,257,1190,0.287604
815,152,974,0.317565
816,29,1101,0.297186
817,34,1102,0.351007
818,255,799,0.313004
819,132,463,0.281925
820,183,502,0.348665
821,211,1267,0.0914694
821,210,1268,0.104443
821,211,1268,0.0119972
821,210,1269,0.126006
822,38,1009,0.32253
823,240,29,0.285762
824,111,495,0.321831
825,198,307,0.283258
825,198,306,0.0461701
826,201,642,0.307403
827,8,470,0.234632
827,8,471,0.0562476
828,276,828,0.323969
829,24,827,0.104484
829,23,826,0.113225
829,22,825,0.0531839
829,23,825,0.0396796
829,24,826,0.0241196
830,178,1056,0.098067
830,178,1057,0.220061
831,192,117,0.291658
832,163,521,0.315454
833,305,391,0.30015
834,327,769,0.0594497
834,328,773,0.0504845
834,328,771,0.0631138
834,327,770,0.103866
834,328,772,0.0834914
834,327,771,0.0239456
835,46,22,0.341217
836,150,363,0.111682
836,149,364,0.0417222
836,149,363,0.00500229
836,151,362,0.092516
836,150,362,0.0136722
837,321,1274,0.292163
838,76,781,0.273835
839,312,1093,0.0120425
839,312,1094,0.264923
840,192,209,0.0238993
840,191,205,0.0769001
840,191,208,0.0761778
840,191,206,0.0928863
840,191,207,0.09364
840,190,205,0.00825614
840,192,208,0.00317655
840,190,204,0.0259339
841,19,791,0.31351
842,18,894,0.173478
842,18,893,0.160918
843,234,505,0.0348083
843,234,504,0.26904
844,183,1162,0.17817
844,183,1163,0.138208
845,330,726,0.306507
846,80,589,0.306532
847,111,468,0.304321
848,290,472,0.338989
849,252,1023,0.345135
850,65,1093,0.192524
850,64,1093,0.11391
851,39,1096,0.318619
852,245,1051,0.276842
853,20,1199,0.302832
854,201,10,0.228057
854,201,9,0.0982294
855,227,576,0.181902
855,227,577,0.163681
856,72,399,0.140715
856,72,398,0.148489
857,198,101,0.259114
858,252,125,0.324123
859,260,724,0.235664
859,260,723,0.0595324
860,87,656,0.226234
860,87,655,0.0752762
861,304,1241,0.289192
862,216,552,0.316914
863,334,643,0.262039
864,196,617,0.101173
864,194,615,0.0597752
864,195,616,0.0823149
864,195,617,0.0361253
864,197,618,0.0141698
864,194,616,0.0372395
864,196,618,0.0419694
865,79,978,0.0438749
865,79,979,0.277476
866,263,129,0.326971
867,71,1045,0.372841
868,319,695,0.312017
869,247,444,0.146031
869,247,445,0.159377
870,42,1109,0.165574
870,41,1110,0.0660227
870,42,1110,0.0480872
871,48,118,0.112397
871,48,119,0.187597
872,0,1279,0.297064
873,107,737,0.324495
874,111,480,0.292134
875,231,691,0.328168
876,219,770,0.282218
876,219,771,0.0217887
877,185,1082,0.261913
878,232,695,0.329797
879,199,1043,0.206802
879,199,1044,0.0844366
880,84,1276,0.256692
880,84,1275,0.0471866
881,277,601,0.00316934
881,277,600,0.326159
882,176,1067,0.0587236
882,176,1069,0.0317271
882,174,1065,0.00515024
882,176,1068,0.0922259
882,174,1064,0.0219006
882,175,1067,0.0244472
882,175,1065,0.0900323
882,175,1066,0.0987363
883,68,282,0.0178015
883,67,278,0.0759787
883,67,280,0.0803189
883,67,281,0.0750933
883,67,279,0.0867965
883,67,282,0.0565223
884,332,685,0.2703
885,23,1099,0.312117
886,289,927,0.274208
887,50,504,0.345846
888,249,826,0.280564
889,218,1031,0.064603
889,218,1032,0.295828
890,316,726,0.290762
891,109,659,0.268449
891,109,658,0.0704062
892,297,812,0.294595
893,9,448,0.0468027
893,9,447,0.249028
894,138,704,0.122972
894,138,705,0.132244
895,313,132,0.320701
896,304,1045,0.297493
897,55,704,0.0578241
897,55,703,0.242444
898,58,133,0.035794
898,58,134,0.250517
899,74,652,0.0080045
899,74,653,0.312097
900,178,568,0.256562
901,15,685,0.26292
902,304,676,0.303736
903,291,277,0.239623
903,291,276,0.0531668
904,116,689,0.15625
904,115,689,0.0473476
904,116,690,0.0861183
905,111,1119,0.0343242
905,110,1119,0.284019
906,66,1065,0.303377
907,144,1067,0.22603
907,145,1067,0.0734112
908,29,1202,0.284449
909,32,921,0.293133
910,236,909,0.288647
911,219,559,0.278139
912,107,933,0.322063
913,235,621,0.297022
914,237,649,0.28357
915,15,681,0.250851
916,77,598,0.356214
917,142,742,0.332302
918,313,752,0.283968
919,185,754,0.32636
920,314,965,0.267199
921,119,29,0.0669504
921,118,31,0.12459
921,118,32,0.0207456
921,119,30,0.0859998
921,118,30,0.0490661
922,310,1117,0.210244
922,310,1118,0.0938879
923,99,1083,0.225201
923,99,1082,0.0284827
924,9,817,0.302271
925,204,807,0.263286
926,47,720,0.28074
927,184,137,0.136616
927,184,136,0.0623241
927,183,136,0.0795354
928,108,130,0.282386
929,165,507,0.304011
930,98,505,0.070895
930,99,505,0.212485
931,281,493,0.259212
931,281,494,0.0612482
932,20,805,0.0692455
932,20,804,0.203553
933,2,1036,0.292439
933,2,1037,0.0562116
934,136,180,0.301247
935,274,170,0.058722
935,274,171,0.179639
936,37,499,0.262008
937,129,649,0.262441
938,245,42,0.136823
938,245,41,0.154986
939,304,435,0.313877
940,257,168,0.23458
941,116,721,0.255448
942,283,308,0.0370692
942,283,310,0.0601619
942,284,307,0.10059
942,284,306,0.0285524
942,284,308,0.0697397
942,283,309,0.0873855
943,28,647,0.31918
944,48,971,0.326124
945,85,760,0.33583
946,181,556,0.114287
946,181,557,0.162169
947,25,556,0.262282
948,194,1005,0.273614
949,17,1121,0.322977
950,250,865,0.274662
951,271,774,0.0326596
951,271,773,0.271644
952,126,971,0.314115
953,147,286,0.264469
953,147,287,0.0563445
954,269,908,0.268566
955,183,885,0.29857
956,328,1256,0.321755
957,103,1179,0.0553468
957,103,1178,0.244626
958,96,1156,0.161365
958,96,1155,0.139636
959,89,683,0.34118
960,191,781,0.305898
961,181,499,0.311635
962,31,620,0.183309
962,31,619,0.0877553
963,293,876,0.066029
963,293,875,0.0673939
963,294,875,0.061866
963,294,873,0.00515603
963,294,874,0.137753
964,63,165,0.265462
964,63,166,0.0526323
965,110,385,0.248099
966,277,1126,0.300068
966,277,1127,0.0171073
967,47,561,0.0530791
967,46,562,0.106106
967,47,562,0.0447053
967,46,563,0.0882361
968,49,35,0.310016
969,47,162,0.234561
969,47,161,0.08355
970,210,471,0.256127
971,66,430,0.0320449
971,66,431,0.307671
972,147,1060,0.150592
972,147,1059,0.147986
973,224,622,0.156181
973,224,621,0.179143
974,180,722,0.0619387
974,180,723,0.22847
975,124,558,0.0987569
975,124,559,0.192856
976,188,763,0.297016
977,319,198,0.0944755
977,319,199,0.20221
978,325,742,0.322076
979,109,765,0.256948
980,0,485,0.324914
981,149,980,0.303605
982,195,713,0.0775456
982,195,714,0.154524
983,139,756,0.284055
984,299,463,0.315011
985,201,1002,0.291581
986,125,754,0.0384
986,125,753,0.282814
987,12,1251,0.227291
987,12,1250,0.0851182
988,220,449,0.319147
989,105,168,0.010845
989,104,165,0.06633
989,105,167,0.0793263
989,104,166,0.126968
989,104,167,0.0423084
990,4,855,0.303922
991,189,681,0.22651
992,40,768,0.37946
993,270,471,0.38303
994,4,270,0.00773449
994,4,271,0.324205
995,15,900,0.335842
996,228,490,0.352144
997,289,505,0.0950322
997,288,504,0.136358
997,289,504,0.0546256
998,107,197,0.274162
999,55,737,0.322449
1000,92,958,0.0801967
1000,92,959,0.0850055
1000,92,956,0.0128842
1000,92,960,0.060352
1000,91,961,0.0974994
1000,91,962,0.00120205
1000,91,960,0.0241697
1000,92,957,0.0807129
1001,316,1001,0.26229
1002,314,361,0.326378
1003,46,489,0.191748
1003,46,490,0.10434
1004,257,1051,0.255747
1004,257,1050,0.0469886
1005,310,495,0.204193
1005,310,494,0.109286
1006,320,755,0.215239
1006,320,754,0.113811
1007,104,512,0.255107
1008,213,689,0.331738
1009,208,788,0.274302
1010,205,939,0.17297
1010,205,938,0.129136
1011,36,209,0.275657
1011,36,210,0.103364
1012,193,1087,0.275229
1013,333,768,0.246713
1014,122,472,0.320218
1015,103,788,0.235193
1015,103,787,0.00178961
1016,46,447,0.277396
1017,194,1212,0.179075
1017,194,1211,0.160384
1018,91,476,0.284999
1019,322,499,0.272384
1020,193,984,0.282737
1021,256,367,0.246478
1021,256,366,0.0525055
1022,234,922,0.0593708
1022,234,921,0.216093
1023,321,1099,0.0370337
1023,322,1097,0.125618
1023,322,1099,0.0523554
1023,323,1096,0.0131952
1023,322,1098,0.0968317
1023,322,1096,0.0742716
1024,85,370,0.113783
1024,85,369,0.195922
1025,20,1009,0.195275
1025,20,1008,0.12209
1026,138,156,0.244349
1026,138,155,0.00976543
1027,203,370,0.287673
1028,263,1188,0.287208
1029,138,92,0.337597
1030,26,358,0.101899
1030,26,359,0.170273
1031,209,144,0.321033
1032,110,897,0.339131
1033,232,439,0.235056
1033,232,438,0.0522025
1034,235,713,0.281393
1035,258,915,0.286043
1036,13,769,0.333834
1037,92,756,0.373103
1038,164,1179,0.275853
1039,164,460,0.3343
1040,321,812,0.316567
1041,239,733,0.328743
1042,102,771,0.339593
1043,252,1222,0.0761771
1043,252,1219,0.0759847
1043,252,1218,0.0142972
1043,252,1220,0.108288
1043,252,1221,0.109924
1044,191,704,0.231018
1045,139,504,0.326432
1046,230,554,0.310314
1047,127,498,0.0848238
1047,127,499,0.170317
1048,169,460,0.0328134
1048,169,459,0.299537
1049,172,809,0.290954
1050,150,275,0.110791
1050,150,276,0.225667
1051,132,980,0.242595
1051,132,979,0.116201
1052,171,51,0.275769
1053,182,198,0.178342
1053,182,197,0.166011
1054,105,628,0.302823
1055,322,108,0.294048
1056,2,144,0.301242
1057,164,802,0.253206
1058,180,0,0.260177
1059,118,107,0.352488
1060,193,536,0.219112
1061,272,815,0.123853
1061,272,814,0.125305
1061,273,814,0.0634787
1061,273,813,0.00681007
1062,164,186,0.246848
1062,164,185,0.0420164
1063,82,820,0.0263797
1063,82,821,0.240566
1064,305,936,0.0272721
1064,305,937,0.195039
1064,305,938,0.105599
1065,297,594,0.316304
1066,198,915,0.167843
1066,198,914,0.0617385
1066,197,914,0.100224
1067,15,731,0.262131
1067,15,730,0.0472613
1068,241,851,0.301599
1069,179,1194,0.0980678
1069,179,1195,0.2359
1070,114,1172,0.270824
1071,322,586,0.30299
1072,233,996,0.315857
1073,197,1101,0.307141
1074,38,552,0.317887
1075,211,552,0.295524
1076,275,597,0.33256
1077,249,747,0.154177
1077,249,746,0.183944
1078,202,273,0.162128
1078,202,274,0.119725
1079,216,1097,0.253507
1080,60,438,0.265187
1081,206,917,0.299387
1082,250,650,0.111303
1082,249,649,0.0537217
1082,250,652,0.0333493
1082,249,650,0.0291136
1082,250,651,0.149214
1083,296,680,0.25917
1084,247,748,0.15679
1084,247,747,0.185708
1085,2,913,0.0642842
1085,2,914,0.213523
1086,15,711,0.335311
1087,163,796,0.0711921
1087,163,797,0.132117
1087,163,798,0.100528
1088,95,1149,0.05332
1088,94,1148,0.188551
1088,94,1147,0.0316693
1088,95,1148,0.0424628
1089,19,552,0.0112294
1089,19,553,0.261077
1090,213,738,0.0514673
1090,213,739,0.244099
1091,168,146,0.291512
1092,334,1212,0.0679397
1092,334,1211,0.202759
1093,221,1164,0.0710411
1093,221,1163,0.237089
1094,318,1168,0.320247
1094,318,1167,0.0038264
1095,137,672,0.0291805
1095,137,671,0.266865
1096,251,336,0.0468623
1096,251,335,0.256944
1097,17,1204,0.230678
1098,297,560,0.277406
1098,297,561,0.0265066
1098,298,561,0.00818086
1099,271,1222,0.324858
1100,261,912,0.0905009
1100,261,913,0.203746
1101,20,541,0.33432
1102,21,739,0.319169
1103,75,594,0.0815158
1103,75,595,0.212007
1104,124,977,0.287084
1105,166,630,0.308847
1106,207,540,0.24197
1107,60,265,0.264649
1108,123,590,0.303468
1108,123,591,0.0176825
1109,95,1205,0.274876
1110,23,738,0.339913
1111,259,563,0.334563
1112,299,508,0.303979
1113,70,990,0.353593
1114,81,679,0.263721
1115,269,617,0.296737
1116,94,1148,0.172319
1116,94,1147,0.115965
1117,302,585,0.291845
1118,140,770,0.278522
1119,221,919,0.349539
1119,221,920,0.0170858
1120,161,1266,0.0742371
1120,161,1265,0.213517
1121,309,591,0.295218
1122,49,1180,0.320823
1123,97,594,0.0142594
1123,97,595,0.328741
1124,271,735,0.155286
1124,271,734,0.136099
1125,161,558,0.293197
1125,161,557,0.00216423
1126,24,339,0.170619
1126,24,338,0.101694
1127,318,874,0.0419002
1127,320,873,0.0154561
1127,319,874,0.0156367
1127,319,873,0.148173
1127,320,872,0.138934
1128,165,402,0.252412
1128,165,401,0.0651484
1129,93,1006,0.117378
1129,93,1007,0.224458
1130,227,1190,0.0964865
1130,227,1191,0.200629
1131,5,1176,0.00138012
1131,5,1175,0.309061
1132,333,1221,0.00988273
1132,333,1222,0.354478
1133,105,424,0.285907
1134,149,577,0.188625
1134,149,578,0.112478
1135,224,247,0.291135
1136,323,67,0.100771
1136,325,69,0.125543
1136,325,70,0.00333358
1136,324,67,0.0196134
1136,324,68,0.0887245
1136,325,68,0.00102316
1136,323,66,0.0368128
1136,322,66,0.021232
1137,196,688,0.321766
1138,285,821,0.226401
1138,285,820,0.0667926
1139,65,621,0.0987115
1139,65,622,0.217158
1140,212,516,0.318567
1141,5,913,0.14111
1141,4,913,0.178159
1142,197,788,0.157285
1142,197,787,0.0983342
1143,109,601,0.100597
1143,109,600,0.194333
1144,17,536,0.312175
1145,104,593,0.293107
1146,55,52,0.0174007
1146,55,53,0.107379
1146,56,56,0.0509614
1146,55,54,0.099157
1146,55,55,0.0236234
1146,56,55,0.0773165
1147,64,566,0.292409
1148,322,507,0.282349
1149,171,550,0.274494
1150,188,498,0.169175
1150,188,499,0.0891152
1151,255,1025,0.111402
1151,255,1024,0.229899
1152,113,517,0.141811
1152,113,516,0.136518
1153,330,331,0.103263
1153,330,332,0.233276
1154,214,582,0.289607
1155,149,318,0.32109
1156,197,511,0.284588
1157,8,237,0.345158
1158,2,725,0.272964
1159,16,1214,0.285629
1160,208,154,0.279254
1161,181,117,0.314298
1162,283,176,0.290028
1163,259,54,0.263129
1164,283,1169,0.292328
1165,103,341,0.277843
1165,103,342,0.0146911
1166,71,182,0.288227
1166,71,183,0.0250512
1167,205,138,0.0207914
1167,206,139,0.080334
1167,206,138,0.201514
1168,238,454,0.310276
1169,251,802,0.312897
1170,330,521,0.00404367
1170,330,522,0.307383
1171,28,506,0.286946
1172,46,816,0.308331
1173,312,783,0.077782
1173,311,782,0.115108
1173,311,783,0.111594
1174,137,513,0.314082
1175,208,480,0.247204
1176,6,485,0.22565
1176,6,486,0.0854341
1177,306,817,0.244929
1178,216,503,0.16203
1178,216,502,0.161851
1179,306,633,0.324435
1180,276,221,0.0737801
1180,275,221,0.231746
1181,247,546,0.179349
1181,247,545,0.110263
1182,12,150,0.0730357
1182,12,149,0.163178
1182,11,149,0.0710257
1183,182,186,0.297757
1184,307,770,0.264733
1184,307,771,0.038937
1185,303,77,0.28688
1186,61,48,0.32576
1187,212,807,0.332342
1188,274,358,0.300191
1188,274,359,0.0352319
1189,159,841,0.0547381
1189,159,840,0.20259
1190,179,1127,0.104133
1190,179,1126,0.228943
1191,102,85,0.287759
1192,28,759,0.0801233
1192,29,759,0.151437
1192,29,760,0.0742638
1193,146,651,0.147498
1193,146,650,0.177719
1194,185,908,0.314496
1195,71,767,0.215846
1195,70,766,0.117573
1195,71,766,0.0115581
1196,312,1008,0.219963
1196,312,1009,0.112537
1197,234,492,0.0998857
1197,234,491,0.173002
1198,247,1161,0.106082
1198,248,1161,0.171447
1199,198,663,0.222878
1199,198,664,0.0725119
1200,63,454,0.296874
1201,28,476,0.299493
1202,95,976,0.0351811
1202,95,975,0.25015
1203,292,972,0.136451
1203,292,971,0.190727
1204,158,640,0.124412
1204,158,639,0.207262
1205,142,534,0.296809
1206,67,823,0.328041
1207,269,533,0.267573
1208,202,735,0.209027
1208,202,734,0.0545803
1209,15,801,0.171858
1209,15,800,0.0799186
1210,145,881,0.266216
1211,227,1255,0.344297
1212,33,499,0.314032
1213,56,546,0.324025
1214,94,945,0.308439
1215,130,815,0.272417
1216,99,641,0.31946
1217,185,417,0.276026
1217,185,418,0.0529249
1218,44,351,0.0311773
1218,44,352,0.31493
1219,270,9,0.0469079
1219,270,8,0.254715
1220,333,1245,0.286644
1221,109,765,0.241882
1222,101,979,0.347775
1223,115,226,0.121354
1223,116,226,0.104648
1223,116,225,0.0763031
1224,261,968,0.254666
1225,107,924,0.248895
1225,107,925,0.044244
1226,283,829,0.156248
1226,282,829,0.0375345
1226,283,830,0.0447281
1226,282,828,0.0598745
1227,327,57,0.0218729
1227,327,56,0.280708
1228,292,732,0.203983
1228,292,733,0.0989408
1229,293,689,0.256863
1230,228,158,0.249852
1230,228,157,0.0269394
1231,317,1127,0.0792264
1231,317,1128,0.209209
1232,81,531,0.310172
1233,256,590,0.0379059
1233,256,591,0.274868
1234,128,978,0.0382658
1234,128,979,0.249412
1235,333,555,0.371156
1236,252,840,0.0485708
1236,252,841,0.26766
1237,292,689,0.302141
1238,107,1181,0.269408
1239,232,999,0.261947
1239,232,998,0.0488398
1240,328,1117,0.300831
1241,27,966,0.190502
1241,27,965,0.0797507
1242,39,1005,0.330816
1243,53,485,0.299884
1244,317,444,0.341505
1245,77,1204,0.0660528
1245,77,1203,0.231276
1246,11,1254,0.141822
1246,11,1253,0.125561
1247,210,1048,0.316949
1248,78,14,0.295335
1249,185,926,0.249933
1249,185,927,0.0640924
1250,129,66,0.0847961
1250,129,67,0.243951
1251,195,880,0.203999
1251,195,881,0.0540947
1252,172,273,0.221013
1252,172,272,0.069414
1253,188,647,0.288016
1254,40,948,0.138561
1254,40,947,0.119629
1254,40,946,0.0831672
1254,40,949,0.0264161
1255,289,1187,0.0783767
1255,289,1186,0.222589
1256,198,982,0.305947
1257,79,441,0.0380521
1257,79,440,0.259816
1258,63,885,0.114847
1258,64,885,0.144914
1259,164,453,0.325809
1260,95,532,0.348255
1261,179,436,0.105997
1261,179,435,0.149481
1262,302,775,0.259273
1263,192,801,0.331565
1264,63,443,0.00341332
1264,63,442,0.24689
1265,196,358,0.273607
1266,228,587,0.092335
1266,228,586,0.169974
1267,156,419,0.301691
1268,70,572,0.286633
1269,292,318,0.331815
1270,168,754,0.336731
1271,200,606,0.0441281
1271,200,605,0.276391
1272,141,974,0.227103
1272,141,975,0.0455066
1273,2,789,0.326
1274,267,758,0.367879
1275,330,905,0.291042
1276,62,904,0.299228
1277,34,914,0.33503
1278,38,657,0.291771
1279,33,1183,0.238896
1279,33,1184,0.0900098
1280,188,17,0.0565235
1280,188,18,0.258711
1281,75,790,0.10113
1281,75,791,0.216582
1282,12,531,0.112086
1282,12,533,0.0358412
1282,12,532,0.146727
1283,249,642,0.300987
1283,249,643,0.0434613
1284,73,594,0.238635
1284,73,595,0.0947964
1285,83,1000,0.114721
1285,83,1001,0.173356
1286,170,1230,0.051961
1286,170,1229,0.253312
1287,79,848,0.299788
1287,79,847,0.0137457
1288,274,457,0.24975
1288,274,456,0.0340641
1289,248,252,0.188959
1289,248,253,0.0907858
1290,281,1201,0.0664394
1290,281,1200,0.224797
1291,207,542,0.304882
1292,288,500,0.299986
1293,136,625,0.337136
1294,286,597,0.282525
1295,167,1143,0.295203
1296,160,626,0.0393027
1296,160,627,0.258629
1297,8,422,0.258603
1298,70,773,0.343883
